AMPID,TITLE,LATITUDE,LONGITUDE,TYPE,DESCRIPTION
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.48333,-88.78333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.74641,-85.7361,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14,-88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.3,-87.65,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.78333,-87.65,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.58333,-87.25,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.8,-88.2,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.15,-88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.13333,-88.2,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.64,-87.92,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.31667,-87.21667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.45,-87.63333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.5,-89.18333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.83333,-88.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.18333,-88.13333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.8,-88.15,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.21667,-86.98333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.92,-89.15,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.55,-88.84,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.65,-88.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.83,-87.57,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.09,-86.37,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.13333,-87.21667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.88333,-88.81667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.53333,-89.11667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.85,-88.81667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.63333,-86.81667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.3,-87.01667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.42,-87.68,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.76667,-88.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.85,-86.55,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.76667,-87.16667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.4,-87.8,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.91667,-86.7,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.08333,-87,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.66667,-87.2,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.65,-87.41,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.17,-88.81,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.53333,-89.06667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.59,-87.7,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.5,-86.8,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.1,-87.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.98,-88.17,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.86667,-86.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.25,-87.66667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.03,-88.11,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.58333,-85.21667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.01667,-86.66667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.25,-86.86667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.7,-86.5,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.67,-86.76,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.66667,-89.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.1,-88.76,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.48333,-89,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.7,-87.46667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.46,-87.88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.18333,-87.61667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.66667,-87.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.61667,-87.63333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.33333,-87.68333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.9,-87.58333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.86636,-88.07233,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.7,-87.66667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.66667,-88.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.85,-87.65,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.75,-87.28333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.36,-87.69,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.05,-87.53333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.78333,-85.48333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.5,-87.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.55,-88.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.26,-88.66,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.86667,-87.03333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.91667,-87.05,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.15,-88.03333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.25,-87.35,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.81667,-87.8,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.31667,-88.98333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.9,-87.78333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.79878,-87.34835,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.31667,-87.58333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.11667,-86.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.58333,-86.9,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.51667,-87.5,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.16667,-87.13333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.96,-88.6,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.08,-88.69,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.75,-87.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.21,-88.56,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.41,-89.23,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15,-88.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.95,-87.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.75,-87.66667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.48333,-86.55,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.65,-88.2,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.08333,-87.86667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.7,-86.95,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.46667,-87.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.8,-86.8,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.56667,-87.3,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.26,-88.24,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.265,-87.96667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14,-86.76667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.01667,-88.65,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.79,-87.849,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.35,-88.4,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.83333,-87.4,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.81667,-87.25,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.81667,-88.93333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.04,-88.88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.11667,-88.03333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.61667,-87.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.88,-87.72,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.03333,-87.01667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.88333,-87.16667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.68333,-89.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.66667,-87,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.65,-87.53333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.41,-88.99,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.67,-88.21,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.01667,-88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.55,-88.11667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.63333,-87.28333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.61667,-87.6,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.65,-89.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.7,-87.41667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.03333,-88.3,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.71667,-88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.88333,-87.3,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.96667,-87.7,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.26667,-87,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.78333,-88.68333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.41667,-87.45,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.73333,-86.95,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.75,-87.41667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.33333,-87.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.24,-88.39,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.41667,-86.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.96667,-86.61667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.73333,-87.5,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.93333,-88.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.61667,-88.8,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.25,-87.75,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.5,-88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.75,-88.11667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.23333,-87.63333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.06667,-87.93333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.3,-87.11667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.9,-88.16,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.96667,-87.88333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.01667,-88.06667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.83333,-86.05,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.1,-87.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.3,-87.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.88,-89.01,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.91667,-85.66667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.76667,-88.78333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.32,-87.86,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.88333,-88.26667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.45,-86.16667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.48,-88.9,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.61667,-87.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.45,-89.21667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.58333,-87.11667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.64,-86.26,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.95,-87.3,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.4,-87.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14,-87.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.67145,-87.98693,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.7,-87.58,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.29,-86.7,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.66667,-87,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.58333,-86,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.14,-88.27,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.95,-88.75,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.05966,-86.00166,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),15.88333,-85.83333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),13.71667,-86.96667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BKFW007,Programa de Vivienda Rurales y Urbanas (PRIMHUR V),14.51313,-87.40242,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
